time,max_sell,max_buy,max_sell_interval,max_buy_interval
2018-12-07 17:40:00,0.0,17.6,0,15
2018-12-07 17:45:00,1.1,7.8,41,10
2018-12-07 17:50:00,2.2,6.7,36,5
2018-12-07 17:55:00,5.5,3.4,31,0
2018-12-07 18:00:00,6.0,2.5,26,24
2018-12-07 18:05:00,8.2,0.0,21,0
2018-12-07 18:10:00,5.7,2.4,16,14
2018-12-07 18:15:00,0.9,7.2,11,9
2018-12-07 18:20:00,8.5,3.1,43,4
2018-12-07 18:25:00,11.1,0.9,38,44
2018-12-07 18:30:00,7.5,10.9,33,44
2018-12-07 18:35:00,3.7,18.1,28,40
2018-12-07 18:40:00,6.6,17.3,23,44
2018-12-07 18:45:00,7.4,18.0,18,42
2018-12-07 18:50:00,6.7,18.4,13,42
2018-12-07 18:55:00,8.4,16.4,8,37
2018-12-07 19:00:00,8.4,16.7,3,32
2018-12-07 19:05:00,1.1,23.9,0,44
2018-12-07 19:10:00,0.5,14.5,0,44
2018-12-07 19:15:00,1.5,11.0,3,44
2018-12-07 19:20:00,0.0,11.6,0,39
2018-12-07 19:25:00,3.2,6.0,8,41
2018-12-07 19:30:00,3.3,5.6,3,36
2018-12-07 19:35:00,1.7,5.6,2,43
2018-12-07 19:40:00,0.9,6.6,5,38
2018-12-07 19:45:00,0.0,7.9,0,33
2018-12-07 19:50:00,2.9,3.6,22,28
2018-12-07 19:55:00,4.4,2.5,17,23
2018-12-07 20:00:00,6.2,0.7,44,18
2018-12-07 20:05:00,4.4,3.6,44,13
2018-12-07 20:10:00,9.7,2.9,43,8
2018-12-07 20:15:00,8.7,3.8,38,3
2018-12-07 20:20:00,10.5,0.0,33,0
2018-12-07 20:25:00,7.4,2.0,28,13
2018-12-07 20:30:00,6.8,3.4,23,8
2018-12-07 20:35:00,8.5,1.0,18,3
2018-12-07 20:40:00,9.9,0.0,13,0
2018-12-07 20:45:00,5.2,0.0,8,0
2018-12-07 20:50:00,3.6,0.0,3,0
2018-12-07 20:55:00,0.0,3.0,0,2
2018-12-09 22:00:00,0.0,2.6,0,25
2018-12-09 22:05:00,0.0,3.9,0,23
2018-12-09 22:10:00,0.0,0.3,0,18
2018-12-09 22:15:00,0.0,2.0,0,13
2018-12-09 22:20:00,0.0,3.7,0,8
2018-12-09 22:25:00,0.0,4.3,0,40
2018-12-09 22:30:00,0.0,0.0,0,0
2018-12-09 22:35:00,1.1,1.2,11,41
2018-12-09 22:40:00,0.6,3.9,6,44
2018-12-09 22:45:00,0.0,7.6,0,40
2018-12-09 22:50:00,0.0,7.1,0,42
2018-12-09 22:55:00,0.0,9.0,0,37
2018-12-09 23:00:00,0.0,7.1,0,32
2018-12-09 23:05:00,0.0,9.0,0,27
2018-12-09 23:10:00,0.0,9.9,0,41
2018-12-09 23:15:00,0.0,9.8,0,35
2018-12-09 23:20:00,0.2,6.4,44,30
2018-12-09 23:25:00,4.1,2.4,39,25
2018-12-09 23:30:00,4.0,2.6,34,21
2018-12-09 23:35:00,4.8,2.3,29,16
2018-12-09 23:40:00,5.4,2.0,24,10
2018-12-09 23:45:00,4.9,1.6,19,5
2018-12-09 23:50:00,4.6,1.9,14,1
2018-12-09 23:55:00,3.8,4.9,9,42
2018-12-10 00:00:00,0.9,8.0,4,43
2018-12-10 00:05:00,0.0,9.2,0,38
2018-12-10 00:10:00,0.0,7.2,0,33
2018-12-10 00:15:00,0.8,4.8,8,44
2018-12-10 00:20:00,0.7,7.2,3,42
2018-12-10 00:25:00,0.7,6.2,5,37
2018-12-10 00:30:00,0.0,12.5,0,44
2018-12-10 00:35:00,0.0,10.9,0,39
2018-12-10 00:40:00,1.4,8.9,14,42
2018-12-10 00:45:00,2.8,15.8,9,41
2018-12-10 00:50:00,3.3,15.7,4,36
2018-12-10 00:55:00,0.0,19.7,0,44
2018-12-10 01:00:00,1.2,17.8,0,40
2018-12-10 01:05:00,0.4,19.7,0,42
2018-12-10 01:10:00,0.0,19.7,0,37
2018-12-10 01:15:00,1.6,16.2,1,44
2018-12-10 01:20:00,0.0,16.6,0,39
2018-12-10 01:25:00,0.0,17.3,0,44
2018-12-10 01:30:00,4.6,14.9,2,40
2018-12-10 01:35:00,0.0,16.9,0,35
2018-12-10 01:40:00,1.2,11.6,1,30
2018-12-10 01:45:00,1.6,9.2,10,25
2018-12-10 01:50:00,0.5,10.6,5,20
2018-12-10 01:55:00,0.5,10.4,0,15
2018-12-10 02:00:00,0.4,6.6,2,10
2018-12-10 02:05:00,1.5,5.2,25,5
2018-12-10 02:10:00,4.3,2.7,43,0
2018-12-10 02:15:00,3.7,0.9,38,3
2018-12-10 02:20:00,4.3,0.0,33,0
2018-12-10 02:25:00,4.8,0.0,28,0
2018-12-10 02:30:00,2.4,1.0,23,29
2018-12-10 02:35:00,1.3,2.5,44,24
2018-12-10 02:40:00,0.8,3.3,39,19
2018-12-10 02:45:00,1.8,1.8,34,14
2018-12-10 02:50:00,2.9,0.9,29,9
2018-12-10 02:55:00,2.9,0.6,43,4
2018-12-10 03:00:00,3.4,0.5,44,1
2018-12-10 03:05:00,4.1,0.0,42,0
2018-12-10 03:10:00,1.3,2.3,37,19
2018-12-10 03:15:00,1.1,3.9,32,41
2018-12-10 03:20:00,1.7,3.6,44,36
2018-12-10 03:25:00,3.8,3.5,44,31
2018-12-10 03:30:00,7.3,0.6,44,26
2018-12-10 03:35:00,5.1,2.5,39,21
2018-12-10 03:40:00,4.2,3.5,34,16
2018-12-10 03:45:00,3.2,4.7,29,11
2018-12-10 03:50:00,4.3,4.5,41,5
2018-12-10 03:55:00,7.7,3.5,44,0
2018-12-10 04:00:00,9.2,0.4,39,0
2018-12-10 04:05:00,4.9,0.3,34,10
2018-12-10 04:10:00,4.0,1.5,29,5
2018-12-10 04:15:00,6.5,0.0,24,0
2018-12-10 04:20:00,4.4,2.1,19,40
2018-12-10 04:25:00,3.9,2.6,14,35
2018-12-10 04:30:00,3.3,3.1,9,30
2018-12-10 04:35:00,1.0,4.8,4,25
2018-12-10 04:40:00,0.0,6.9,0,20
2018-12-10 04:45:00,0.8,4.8,5,44
2018-12-10 04:50:00,0.0,6.9,0,43
2018-12-10 04:55:00,0.6,6.1,23,38
2018-12-10 05:00:00,1.8,6.2,18,43
2018-12-10 05:05:00,1.9,6.1,13,38
2018-12-10 05:10:00,2.3,8.1,8,40
2018-12-10 05:15:00,0.9,10.2,3,35
2018-12-10 05:20:00,0.0,10.7,0,30
2018-12-10 05:25:00,0.0,8.4,0,25
2018-12-10 05:30:00,0.5,5.4,9,20
2018-12-10 05:35:00,0.0,6.2,0,15
2018-12-10 05:40:00,0.3,6.2,41,10
2018-12-10 05:45:00,3.4,3.1,36,5
2018-12-10 05:50:00,4.7,2.3,42,0
2018-12-10 05:55:00,12.2,0.0,42,0
2018-12-10 06:00:00,13.8,0.6,41,2
2018-12-10 06:05:00,15.2,0.0,44,0
2018-12-10 06:10:00,17.1,0.0,43,0
2018-12-10 06:15:00,18.0,0.0,44,0
2018-12-10 06:20:00,19.3,1.7,44,7
2018-12-10 06:25:00,21.3,1.6,41,2
2018-12-10 06:30:00,21.8,0.0,36,0
2018-12-10 06:35:00,21.2,0.0,31,0
2018-12-10 06:40:00,14.0,0.0,26,0
2018-12-10 06:45:00,13.9,0.0,21,0
2018-12-10 06:50:00,10.4,1.0,16,0
2018-12-10 06:55:00,8.0,1.6,11,32
2018-12-10 07:00:00,5.4,4.2,6,27
2018-12-10 07:05:00,2.2,7.8,1,43
2018-12-10 07:10:00,3.8,10.3,40,38
2018-12-10 07:15:00,6.8,7.1,35,33
2018-12-10 07:20:00,7.1,6.5,30,28
2018-12-10 07:25:00,8.0,28.7,25,40
2018-12-10 07:30:00,9.5,27.2,20,35
2018-12-10 07:35:00,4.4,32.3,15,30
2018-12-10 07:40:00,10.8,27.1,44,25
2018-12-10 07:45:00,11.8,26.7,39,20
2018-12-10 07:50:00,15.1,26.6,41,15
2018-12-10 07:55:00,10.1,31.6,36,10
2018-12-10 08:00:00,16.0,35.3,44,5
2018-12-10 08:05:00,25.4,26.8,40,0
2018-12-10 08:10:00,33.0,5.5,35,0
2018-12-10 08:15:00,24.2,1.7,30,1
2018-12-10 08:20:00,23.1,0.3,25,0
2018-12-10 08:25:00,13.7,5.4,20,0
2018-12-10 08:30:00,17.8,0.0,15,0
2018-12-10 08:35:00,13.1,4.3,10,39
2018-12-10 08:40:00,12.4,8.3,5,43
2018-12-10 08:45:00,0.4,21.8,0,43
2018-12-10 08:50:00,2.8,21.3,0,44
2018-12-10 08:55:00,1.4,19.1,1,39
2018-12-10 09:00:00,2.2,16.6,1,34
2018-12-10 09:05:00,1.5,14.5,1,29
2018-12-10 09:10:00,2.0,13.9,43,24
2018-12-10 09:15:00,5.3,10.3,38,19
2018-12-10 09:20:00,4.8,11.1,33,14
2018-12-10 09:25:00,8.9,7.5,43,9
2018-12-10 09:30:00,8.6,8.2,42,4
2018-12-10 09:35:00,18.3,0.0,37,0
2018-12-10 09:40:00,16.9,0.4,40,1
2018-12-10 09:45:00,11.1,4.6,35,13
2018-12-10 09:50:00,10.0,7.3,43,8
2018-12-10 09:55:00,7.6,9.9,40,3
2018-12-10 10:00:00,16.6,0.0,43,0
2018-12-10 10:05:00,24.9,2.3,43,4
2018-12-10 10:10:00,25.5,0.0,37,0
2018-12-10 10:15:00,23.9,1.4,33,10
2018-12-10 10:20:00,20.9,4.1,27,5
2018-12-10 10:25:00,25.8,0.0,22,0
2018-12-10 10:30:00,23.9,1.2,17,4
2018-12-10 10:35:00,19.9,4.4,13,3
2018-12-10 10:40:00,21.2,1.9,8,16
2018-12-10 10:45:00,16.8,6.6,3,11
2018-12-10 10:50:00,5.8,18.2,36,44
2018-12-10 10:55:00,13.9,10.0,31,39
2018-12-10 11:00:00,36.8,5.6,41,34
2018-12-10 11:05:00,50.0,12.3,43,29
2018-12-10 11:10:00,48.8,13.6,38,24
2018-12-10 11:15:00,53.0,14.7,43,19
2018-12-10 11:20:00,58.6,9.2,38,14
2018-12-10 11:25:00,52.8,15.0,33,9
2018-12-10 11:30:00,53.8,13.7,28,4
2018-12-10 11:35:00,66.3,0.0,23,0
2018-12-10 11:40:00,44.7,2.5,18,0
2018-12-10 11:45:00,31.5,1.6,13,0
2018-12-10 11:50:00,20.2,7.2,8,17
2018-12-10 11:55:00,30.4,9.8,40,12
2018-12-10 12:00:00,18.5,21.4,35,7
2018-12-10 12:05:00,29.6,10.3,30,2
2018-12-10 12:10:00,33.0,2.9,25,7
2018-12-10 12:15:00,28.9,7.0,20,2
2018-12-10 12:20:00,30.7,4.1,15,32
2018-12-10 12:25:00,24.5,9.8,10,27
2018-12-10 12:30:00,22.9,12.1,5,22
2018-12-10 12:35:00,16.4,18.5,0,17
2018-12-10 12:40:00,1.3,34.0,44,12
2018-12-10 12:45:00,22.2,18.5,42,7
2018-12-10 12:50:00,38.8,12.0,43,2
2018-12-10 12:55:00,54.2,0.0,43,0
2018-12-10 13:00:00,46.4,7.5,38,5
2018-12-10 13:05:00,53.0,1.0,33,0
2018-12-10 13:10:00,44.9,5.6,28,1
2018-12-10 13:15:00,47.6,0.0,23,0
2018-12-10 13:20:00,42.6,1.5,18,0
2018-12-10 13:25:00,24.7,9.7,13,0
2018-12-10 13:30:00,21.0,1.9,8,0
2018-12-10 13:35:00,19.0,2.0,43,0
2018-12-10 13:40:00,15.6,5.8,42,16
2018-12-10 13:45:00,12.7,8.4,37,11
2018-12-10 13:50:00,11.9,14.4,32,43
2018-12-10 13:55:00,15.4,11.5,27,41
2018-12-10 14:00:00,15.9,11.0,22,36
2018-12-10 14:05:00,16.8,10.5,17,31
2018-12-10 14:10:00,20.3,6.6,12,26
2018-12-10 14:15:00,14.3,17.7,7,44
2018-12-10 14:20:00,1.8,30.1,2,39
2018-12-10 14:25:00,0.0,26.4,0,43
2018-12-10 14:30:00,0.0,27.0,0,44
2018-12-10 14:35:00,8.1,19.8,10,44
2018-12-10 14:40:00,6.2,22.0,5,40
2018-12-10 14:45:00,2.2,26.0,0,35
2018-12-10 14:50:00,0.0,22.4,0,30
2018-12-10 14:55:00,3.5,20.7,42,25
2018-12-10 15:00:00,24.6,12.4,42,20
2018-12-10 15:05:00,23.9,18.1,44,15
2018-12-10 15:10:00,73.7,13.0,44,10
2018-12-10 15:15:00,123.5,6.1,43,5
2018-12-10 15:20:00,142.1,0.0,44,0
2018-12-10 15:25:00,136.0,1.7,40,4
2018-12-10 15:30:00,138.4,0.0,35,0
2018-12-10 15:35:00,122.9,2.4,30,0
2018-12-10 15:40:00,123.0,2.1,25,0
2018-12-10 15:45:00,110.6,0.9,20,0
2018-12-10 15:50:00,100.6,0.0,15,0
2018-12-10 15:55:00,57.5,0.0,10,0
2018-12-10 16:00:00,27.6,11.0,5,16
2018-12-10 16:05:00,3.4,41.5,0,44
2018-12-10 16:10:00,2.1,37.9,1,40
2018-12-10 16:15:00,14.3,23.7,8,42
2018-12-10 16:20:00,11.9,28.7,3,42
2018-12-10 16:25:00,2.2,38.7,2,44
2018-12-10 16:30:00,9.3,30.3,1,39
2018-12-10 16:35:00,1.3,30.0,10,34
2018-12-10 16:40:00,6.2,28.2,5,41
2018-12-10 16:45:00,0.7,35.0,0,44
2018-12-10 16:50:00,9.3,19.1,4,39
2018-12-10 16:55:00,0.0,33.2,0,44
2018-12-10 17:00:00,0.0,23.8,0,41
2018-12-10 17:05:00,3.8,19.3,9,36
2018-12-10 17:10:00,11.3,11.8,4,31
2018-12-10 17:15:00,0.0,23.4,0,26
2018-12-10 17:20:00,12.9,14.0,41,21
2018-12-10 17:25:00,16.6,10.0,36,16
2018-12-10 17:30:00,20.6,6.0,31,11
2018-12-10 17:35:00,19.4,7.0,26,6
2018-12-10 17:40:00,24.5,2.0,21,1
2018-12-10 17:45:00,21.4,0.0,16,0
2018-12-10 17:50:00,13.0,2.5,44,9
2018-12-10 17:55:00,10.2,6.9,44,4
2018-12-10 18:00:00,17.0,3.6,42,15
2018-12-10 18:05:00,11.6,8.5,37,10
2018-12-10 18:10:00,13.4,6.8,32,5
2018-12-10 18:15:00,17.2,3.1,27,0
2018-12-10 18:20:00,14.0,2.7,22,2
2018-12-10 18:25:00,12.3,1.7,17,31
2018-12-10 18:30:00,11.2,3.4,43,26
2018-12-10 18:35:00,6.0,8.8,38,21
2018-12-10 18:40:00,4.8,10.0,33,16
2018-12-10 18:45:00,6.5,8.4,42,11
2018-12-10 18:50:00,12.8,2.3,37,6
2018-12-10 18:55:00,10.9,4.3,32,1
2018-12-10 19:00:00,14.6,0.1,27,44
2018-12-10 19:05:00,7.8,6.3,22,39
2018-12-10 19:10:00,2.1,12.8,17,42
2018-12-10 19:15:00,1.4,13.8,12,37
2018-12-10 19:20:00,5.5,9.7,7,41
2018-12-10 19:25:00,0.9,16.7,2,39
2018-12-10 19:30:00,0.0,16.1,0,35
2018-12-10 19:35:00,0.0,12.8,0,29
2018-12-10 19:40:00,0.0,11.3,0,25
2018-12-10 19:45:00,6.1,3.3,44,20
2018-12-10 19:50:00,5.6,3.1,39,15
2018-12-10 19:55:00,5.3,3.4,34,10
2018-12-10 20:00:00,3.1,6.2,29,5
2018-12-10 20:05:00,7.0,2.1,24,0
2018-12-10 20:10:00,7.9,0.0,19,0
2018-12-10 20:15:00,5.2,3.6,14,40
2018-12-10 20:20:00,2.4,6.1,9,35
2018-12-10 20:25:00,2.2,6.4,4,30
2018-12-10 20:30:00,0.3,8.2,0,25
2018-12-10 20:35:00,0.0,5.2,0,20
2018-12-10 20:40:00,2.6,1.9,38,44
2018-12-10 20:45:00,2.6,3.4,33,40
2018-12-10 20:50:00,1.5,4.4,28,35
2018-12-10 20:55:00,5.3,1.0,23,30
2018-12-10 21:00:00,1.5,4.8,18,25
2018-12-10 21:05:00,2.1,3.5,13,20
2018-12-10 21:10:00,1.7,4.4,8,15
2018-12-10 21:15:00,1.7,3.8,3,10
2018-12-10 21:20:00,0.0,6.1,0,5
2018-12-10 21:25:00,4.0,0.0,22,0
2018-12-10 21:30:00,4.2,0.0,17,0
2018-12-10 21:35:00,2.8,1.9,12,39
2018-12-10 21:40:00,2.5,1.3,7,34
2018-12-10 21:45:00,2.0,3.2,43,29
2018-12-10 21:50:00,1.3,3.7,38,40
2018-12-10 21:55:00,1.0,4.4,33,35
2018-12-10 22:00:00,0.0,0.0,0,0
2018-12-10 22:05:00,0.0,0.0,0,0
2018-12-10 22:10:00,0.0,0.0,0,0
2018-12-10 22:15:00,0.0,0.0,0,0
2018-12-10 22:20:00,0.0,3.5,0,10
2018-12-10 22:25:00,1.7,0.0,3,0
2018-12-10 22:30:00,0.0,2.0,0,0
2018-12-10 22:35:00,0.0,1.1,0,36
2018-12-10 22:40:00,0.0,0.8,0,42
2018-12-10 22:45:00,0.0,0.7,0,37
2018-12-10 22:50:00,1.4,0.4,27,32
2018-12-10 22:55:00,0.7,0.8,22,27
2018-12-10 23:00:00,0.0,2.0,0,22
2018-12-10 23:05:00,1.6,1.0,12,17
2018-12-10 23:10:00,0.8,1.0,7,12
2018-12-10 23:15:00,1.9,0.6,43,7
2018-12-10 23:20:00,5.1,2.5,42,2
2018-12-10 23:25:00,8.6,1.2,41,7
2018-12-10 23:30:00,8.7,0.6,43,2
2018-12-10 23:35:00,8.1,0.5,38,5
2018-12-10 23:40:00,9.2,0.0,33,0
2018-12-10 23:45:00,7.4,0.0,28,0
2018-12-10 23:50:00,6.1,0.0,23,0
2018-12-10 23:55:00,6.1,2.9,18,44
2018-12-11 00:00:00,5.6,3.2,13,39
2018-12-11 00:05:00,1.1,7.1,8,34
2018-12-11 00:10:00,1.1,7.9,3,29
2018-12-11 00:15:00,0.0,9.2,0,24
2018-12-11 00:20:00,0.0,8.9,0,19
2018-12-11 00:25:00,0.0,12.3,0,43
2018-12-11 00:30:00,0.0,9.8,0,40
2018-12-11 00:35:00,0.0,9.4,0,44
2018-12-11 00:40:00,2.5,6.8,20,42
2018-12-11 00:45:00,0.0,11.3,0,43
2018-12-11 00:50:00,0.4,11.6,10,42
2018-12-11 00:55:00,0.4,12.1,5,37
2018-12-11 01:00:00,0.3,12.0,0,32
2018-12-11 01:05:00,0.0,10.2,0,27
2018-12-11 01:10:00,0.2,6.3,4,22
2018-12-11 01:15:00,0.7,6.1,0,17
2018-12-11 01:20:00,2.2,2.4,29,12
2018-12-11 01:25:00,2.1,2.8,24,43
2018-12-11 01:30:00,3.5,3.9,19,42
2018-12-11 01:35:00,2.9,4.4,14,37
2018-12-11 01:40:00,3.2,4.1,9,32
2018-12-11 01:45:00,0.0,6.8,0,27
2018-12-11 01:50:00,0.0,8.2,0,44
2018-12-11 01:55:00,0.0,6.6,0,43
2018-12-11 02:00:00,0.4,4.4,1,38
2018-12-11 02:05:00,1.3,2.4,13,33
2018-12-11 02:10:00,0.5,3.5,8,28
2018-12-11 02:15:00,1.5,2.4,2,23
2018-12-11 02:20:00,0.0,3.4,0,18
2018-12-11 02:25:00,0.3,2.7,43,13
2018-12-11 02:30:00,4.0,0.3,42,8
2018-12-11 02:35:00,3.9,0.3,37,3
2018-12-11 02:40:00,4.8,0.2,41,12
2018-12-11 02:45:00,4.1,0.0,36,0
2018-12-11 02:50:00,1.4,3.8,31,42
2018-12-11 02:55:00,4.3,1.8,26,37
2018-12-11 03:00:00,3.1,2.9,21,32
2018-12-11 03:05:00,2.3,3.5,16,27
2018-12-11 03:10:00,1.1,4.9,11,22
2018-12-11 03:15:00,0.6,5.5,6,17
2018-12-11 03:20:00,1.5,4.1,1,42
2018-12-11 03:25:00,0.0,6.2,0,43
2018-12-11 03:30:00,0.0,7.3,0,44
2018-12-11 03:35:00,2.7,2.7,24,39
2018-12-11 03:40:00,0.0,8.0,0,44
2018-12-11 03:45:00,0.0,7.8,0,39
2018-12-11 03:50:00,0.2,8.7,9,43
2018-12-11 03:55:00,3.0,5.6,4,38
2018-12-11 04:00:00,0.0,9.6,0,33
2018-12-11 04:05:00,0.1,5.2,0,28
2018-12-11 04:10:00,0.0,4.7,0,23
2018-12-11 04:15:00,0.0,3.9,0,18
2018-12-11 04:20:00,0.0,3.6,0,13
2018-12-11 04:25:00,3.2,0.5,39,8
2018-12-11 04:30:00,1.1,2.7,34,3
2018-12-11 04:35:00,4.5,0.0,43,0
2018-12-11 04:40:00,4.8,0.6,43,10
2018-12-11 04:45:00,3.5,2.0,38,5
2018-12-11 04:50:00,4.2,0.6,33,0
2018-12-11 04:55:00,4.2,0.0,28,0
2018-12-11 05:00:00,4.7,0.0,41,0
2018-12-11 05:05:00,2.9,2.5,41,3
2018-12-11 05:10:00,4.1,2.7,37,41
2018-12-11 05:15:00,3.7,2.8,32,36
2018-12-11 05:20:00,3.7,4.0,43,31
2018-12-11 05:25:00,5.3,4.2,44,26
2018-12-11 05:30:00,7.1,3.2,43,21
2018-12-11 05:35:00,7.8,4.2,44,16
2018-12-11 05:40:00,10.9,4.1,43,11
2018-12-11 05:45:00,9.6,6.0,42,6
2018-12-11 05:50:00,12.5,2.9,37,1
2018-12-11 05:55:00,11.5,0.0,32,0
2018-12-11 06:00:00,9.3,0.3,27,1
2018-12-11 06:05:00,7.8,0.2,22,41
2018-12-11 06:10:00,6.0,1.9,17,36
2018-12-11 06:15:00,6.8,1.3,12,31
2018-12-11 06:20:00,3.9,3.7,7,26
2018-12-11 06:25:00,3.4,5.8,41,21
2018-12-11 06:30:00,3.4,6.0,36,16
2018-12-11 06:35:00,5.9,4.7,31,42
2018-12-11 06:40:00,4.4,7.4,26,42
2018-12-11 06:45:00,6.9,4.9,21,37
2018-12-11 06:50:00,9.0,2.3,16,32
2018-12-11 06:55:00,6.8,9.2,11,41
2018-12-11 07:00:00,5.1,11.5,6,36
2018-12-11 07:05:00,4.6,12.2,1,31
2018-12-11 07:10:00,0.0,15.3,0,26
2018-12-11 07:15:00,0.6,11.2,15,21
2018-12-11 07:20:00,2.5,18.0,10,43
2018-12-11 07:25:00,4.7,16.3,5,38
2018-12-11 07:30:00,2.0,18.4,0,33
2018-12-11 07:35:00,3.3,16.3,11,28
2018-12-11 07:40:00,7.6,20.3,6,44
2018-12-11 07:45:00,4.3,31.5,1,40
2018-12-11 07:50:00,0.0,34.3,0,35
2018-12-11 07:55:00,1.2,46.9,3,44
2018-12-11 08:00:00,0.0,46.4,0,40
2018-12-11 08:05:00,10.5,34.5,3,35
2018-12-11 08:10:00,0.2,37.1,3,30
2018-12-11 08:15:00,0.6,36.1,0,25
2018-12-11 08:20:00,0.3,33.7,0,20
2018-12-11 08:25:00,0.4,22.2,0,15
2018-12-11 08:30:00,2.9,16.1,1,10
2018-12-11 08:35:00,0.0,17.4,0,5
2018-12-11 08:40:00,13.1,16.7,16,41
2018-12-11 08:45:00,6.8,23.3,11,36
2018-12-11 08:50:00,3.1,30.3,6,40
2018-12-11 08:55:00,5.2,28.2,1,35
2018-12-11 09:00:00,3.6,27.1,0,30
2018-12-11 09:05:00,2.9,23.5,2,25
2018-12-11 09:10:00,2.4,23.1,27,20
2018-12-11 09:15:00,3.5,22.2,22,15
2018-12-11 09:20:00,3.9,21.8,17,10
2018-12-11 09:25:00,11.3,13.7,12,5
2018-12-11 09:30:00,9.7,11.7,7,0
2018-12-11 09:35:00,6.4,14.5,2,36
2018-12-11 09:40:00,3.0,17.2,0,31
2018-12-11 09:45:00,3.3,13.8,14,26
2018-12-11 09:50:00,11.7,10.0,43,21
2018-12-11 09:55:00,5.7,16.2,44,16
2018-12-11 10:00:00,6.4,16.7,40,11
2018-12-11 10:05:00,19.1,4.6,35,6
2018-12-11 10:10:00,19.5,6.0,43,1
2018-12-11 10:15:00,18.7,0.4,44,0
2018-12-11 10:20:00,18.1,1.3,41,5
2018-12-11 10:25:00,19.3,0.6,36,0
2018-12-11 10:30:00,17.4,0.7,31,0
2018-12-11 10:35:00,14.4,4.3,26,41
2018-12-11 10:40:00,11.2,7.5,21,36
2018-12-11 10:45:00,7.3,11.7,16,44
2018-12-11 10:50:00,8.0,12.7,11,41
2018-12-11 10:55:00,7.6,13.7,6,36
2018-12-11 11:00:00,6.2,15.0,1,31
2018-12-11 11:05:00,0.1,20.3,1,26
2018-12-11 11:10:00,3.6,12.9,13,21
2018-12-11 11:15:00,16.5,6.0,44,16
2018-12-11 11:20:00,14.0,9.1,40,11
2018-12-11 11:25:00,16.2,6.9,35,6
2018-12-11 11:30:00,20.2,2.9,30,1
2018-12-11 11:35:00,19.3,2.1,25,8
2018-12-11 11:40:00,20.9,0.5,20,3
2018-12-11 11:45:00,16.0,2.5,15,36
2018-12-11 11:50:00,14.8,3.6,10,31
2018-12-11 11:55:00,11.8,6.9,5,42
2018-12-11 12:00:00,1.7,17.1,0,37
2018-12-11 12:05:00,0.0,17.1,0,32
2018-12-11 12:10:00,0.6,11.8,36,27
2018-12-11 12:15:00,4.7,7.6,31,22
2018-12-11 12:20:00,10.7,1.6,26,17
2018-12-11 12:25:00,8.3,4.0,21,12
2018-12-11 12:30:00,6.2,6.0,16,7
2018-12-11 12:35:00,8.0,4.5,11,2
2018-12-11 12:40:00,7.5,2.4,6,13
2018-12-11 12:45:00,5.1,5.5,1,8
2018-12-11 12:50:00,5.1,8.7,40,3
2018-12-11 12:55:00,26.5,0.6,41,1
2018-12-11 13:00:00,25.1,0.7,36,0
2018-12-11 13:05:00,18.3,4.9,31,22
2018-12-11 13:10:00,18.4,8.3,26,42
2018-12-11 13:15:00,20.4,5.6,21,37
2018-12-11 13:20:00,20.4,6.3,16,32
2018-12-11 13:25:00,19.7,6.8,11,27
2018-12-11 13:30:00,14.1,8.5,6,22
2018-12-11 13:35:00,17.3,8.6,1,17
2018-12-11 13:40:00,11.2,16.8,42,12
2018-12-11 13:45:00,27.6,5.4,44,7
2018-12-11 13:50:00,30.0,8.8,41,2
2018-12-11 13:55:00,37.2,1.4,36,0
2018-12-11 14:00:00,31.2,2.3,31,12
2018-12-11 14:05:00,32.5,8.4,44,7
2018-12-11 14:10:00,42.6,4.1,43,2
2018-12-11 14:15:00,43.2,0.1,38,0
2018-12-11 14:20:00,35.1,0.0,43,0
2018-12-11 14:25:00,31.1,2.2,43,0
2018-12-11 14:30:00,23.3,4.9,38,13
2018-12-11 14:35:00,26.7,1.7,33,8
2018-12-11 14:40:00,24.2,4.0,28,3
2018-12-11 14:45:00,31.2,0.0,43,0
2018-12-11 14:50:00,17.1,7.9,38,29
2018-12-11 14:55:00,23.6,3.5,40,24
2018-12-11 15:00:00,17.4,9.7,35,19
2018-12-11 15:05:00,14.8,14.6,44,14
2018-12-11 15:10:00,16.6,13.4,40,9
2018-12-11 15:15:00,52.9,6.4,44,4
2018-12-11 15:20:00,76.3,0.7,40,0
2018-12-11 15:25:00,65.2,1.2,35,0
2018-12-11 15:30:00,53.9,6.3,30,9
2018-12-11 15:35:00,56.0,4.1,25,4
2018-12-11 15:40:00,58.0,1.3,20,0
2018-12-11 15:45:00,54.3,0.0,15,0
2018-12-11 15:50:00,48.6,3.0,11,1
2018-12-11 15:55:00,49.3,0.9,6,1
2018-12-11 16:00:00,22.6,19.2,1,13
2018-12-11 16:05:00,26.4,26.4,41,8
2018-12-11 16:10:00,32.2,20.2,36,3
2018-12-11 16:15:00,41.4,6.9,31,8
2018-12-11 16:20:00,41.3,7.1,26,3
2018-12-11 16:25:00,42.3,1.9,21,1
2018-12-11 16:30:00,37.7,0.8,16,39
2018-12-11 16:35:00,28.0,10.7,11,34
2018-12-11 16:40:00,22.0,16.6,6,29
2018-12-11 16:45:00,21.2,17.2,1,24
2018-12-11 16:50:00,4.9,12.3,38,19
2018-12-11 16:55:00,13.2,9.0,33,44
2018-12-11 17:00:00,8.9,16.0,28,41
2018-12-11 17:05:00,3.1,21.5,23,36
